session_id,vehicle_id,station_id,start_time,end_time,energy_consumed_kWh,cost
349,592,132,2023-05-04 16:32:00,2023-05-04 17:12:00,44.57,334.27
350,596,70,2023-04-27 16:45:00,2023-04-27 17:58:00,18.52,138.9
351,877,467,2023-03-27 18:54:00,2023-03-27 19:51:00,32.78,245.85
352,727,216,2023-04-08 01:21:00,2023-04-08 02:03:00,28.43,213.22
353,714,415,2023-10-07 07:44:00,2023-10-07 08:32:00,28.47,213.52
354,977,271,2023-04-23 06:53:00,2023-04-23 07:41:00,12.16,91.2
355,935,468,2023-06-24 18:28:00,2023-06-24 19:56:00,19.29,144.67
356,363,41,2023-04-17 03:25:00,2023-04-17 04:41:00,41.01,307.57
357,167,395,2023-04-29 03:36:00,2023-04-29 04:33:00,30.96,232.2
358,516,281,2023-02-14 12:17:00,2023-02-14 13:07:00,17.4,130.5
359,844,462,2023-01-15 01:19:00,2023-01-15 02:45:00,45.9,344.25
360,523,143,2023-07-29 09:53:00,2023-07-29 11:20:00,40.32,302.4
361,777,494,2023-11-16 21:17:00,2023-11-16 22:24:00,39.62,297.15
362,138,118,2023-01-23 03:13:00,2023-01-23 03:57:00,19.88,149.1
363,748,443,2023-11-01 12:18:00,2023-11-01 12:49:00,14.09,105.67
364,588,14,2023-04-15 23:18:00,2023-04-15 23:53:00,24.92,186.9
365,833,2,2023-08-28 06:57:00,2023-08-28 08:14:00,46.48,348.6
366,94,430,2023-08-08 17:46:00,2023-08-08 18:19:00,25.69,192.68
367,553,133,2023-06-05 15:43:00,2023-06-05 17:12:00,15.22,114.15
368,291,219,2023-07-29 14:16:00,2023-07-29 15:14:00,23.53,176.48
369,634,367,2023-03-08 10:53:00,2023-03-08 11:38:00,42.19,316.42
370,512,93,2023-08-09 09:21:00,2023-08-09 10:33:00,25.0,187.5
371,73,130,2023-12-10 12:38:00,2023-12-10 13:31:00,48.63,364.73
372,718,481,2023-08-18 02:03:00,2023-08-18 02:42:00,37.33,279.97
373,327,28,2023-09-24 00:39:00,2023-09-24 01:17:00,49.39,370.43
374,307,490,2023-07-28 09:09:00,2023-07-28 10:14:00,39.64,297.3
375,419,130,2023-05-29 16:21:00,2023-05-29 17:04:00,14.98,112.35
376,136,343,2023-03-17 13:29:00,2023-03-17 14:07:00,37.89,284.18
377,438,306,2023-03-11 13:47:00,2023-03-11 14:42:00,10.34,77.55
378,182,331,2023-10-05 16:14:00,2023-10-05 17:28:00,29.93,224.47
379,714,198,2023-07-27 13:01:00,2023-07-27 14:10:00,38.77,290.78
380,249,23,2023-03-01 02:03:00,2023-03-01 02:44:00,45.22,339.15
381,455,251,2023-10-19 01:18:00,2023-10-19 02:03:00,26.0,195.0
382,67,446,2023-02-04 15:41:00,2023-02-04 16:32:00,11.16,83.7
383,241,106,2023-04-11 00:36:00,2023-04-11 02:02:00,14.39,107.93
384,310,404,2023-08-26 08:18:00,2023-08-26 09:25:00,37.72,282.9
385,100,305,2023-06-12 16:01:00,2023-06-12 16:45:00,37.91,284.32
386,249,208,2023-04-27 14:55:00,2023-04-27 15:33:00,28.01,210.08
387,714,10,2023-11-14 22:34:00,2023-11-14 23:08:00,20.09,150.68
388,739,153,2023-02-15 18:03:00,2023-02-15 18:45:00,24.45,183.38
389,656,374,2023-01-02 08:48:00,2023-01-02 09:54:00,38.48,288.6
390,432,364,2023-11-18 01:05:00,2023-11-18 02:21:00,37.89,284.18
391,167,107,2023-09-25 05:57:00,2023-09-25 06:29:00,16.0,120.0
392,974,216,2023-01-10 19:23:00,2023-01-10 20:46:00,46.04,345.3
393,918,317,2023-05-23 14:05:00,2023-05-23 15:17:00,45.03,337.73
394,700,271,2023-05-16 07:26:00,2023-05-16 08:50:00,20.34,152.55
395,698,205,2023-02-18 14:27:00,2023-02-18 15:47:00,26.11,195.82
396,920,81,2023-09-06 16:04:00,2023-09-06 16:49:00,46.7,350.25
397,826,87,2023-08-01 21:20:00,2023-08-01 21:59:00,43.04,322.8
398,133,26,2023-05-18 14:00:00,2023-05-18 15:00:00,13.08,98.1
399,426,157,2023-09-15 09:47:00,2023-09-15 10:42:00,11.95,89.62
400,128,189,2023-08-24 13:05:00,2023-08-24 14:07:00,23.35,175.12
401,830,431,2023-08-28 18:58:00,2023-08-28 19:42:00,36.84,276.3
402,142,474,2023-08-24 17:35:00,2023-08-24 18:39:00,18.95,142.12
403,117,90,2023-12-20 12:13:00,2023-12-20 13:04:00,16.21,121.58
404,143,35,2023-03-21 06:13:00,2023-03-21 07:00:00,39.74,298.05
405,610,83,2023-10-05 20:47:00,2023-10-05 22:02:00,41.46,310.95
406,513,358,2023-11-08 08:30:00,2023-11-08 09:13:00,44.38,332.85
407,966,220,2023-11-07 13:08:00,2023-11-07 14:24:00,42.04,315.3
408,74,254,2023-04-22 22:49:00,2023-04-22 23:34:00,23.79,178.42
409,235,164,2023-11-14 12:29:00,2023-11-14 13:46:00,22.4,168.0
410,255,59,2023-11-17 07:03:00,2023-11-17 07:46:00,27.03,202.73
411,795,178,2023-12-04 06:56:00,2023-12-04 07:50:00,24.2,181.5
412,452,189,2023-04-10 18:23:00,2023-04-10 19:09:00,44.73,335.47
413,789,456,2023-01-10 20:11:00,2023-01-10 21:27:00,23.85,178.88
414,627,228,2023-11-12 14:56:00,2023-11-12 15:39:00,39.04,292.8
415,555,422,2023-12-17 03:24:00,2023-12-17 04:21:00,27.57,206.78
416,171,391,2023-11-14 06:36:00,2023-11-14 07:21:00,19.76,148.2
417,287,372,2023-05-27 01:49:00,2023-05-27 03:19:00,42.99,322.43
418,675,58,2023-06-03 21:35:00,2023-06-03 22:41:00,41.08,308.1
419,102,309,2023-02-09 23:26:00,2023-02-10 00:15:00,29.69,222.68
420,100,222,2023-11-28 14:11:00,2023-11-28 14:59:00,48.07,360.52
421,594,67,2023-02-24 17:25:00,2023-02-24 18:12:00,21.22,159.15
422,795,339,2023-11-08 06:47:00,2023-11-08 07:33:00,48.05,360.38
423,536,55,2023-11-13 04:23:00,2023-11-13 05:47:00,49.0,367.5
424,13,59,2023-03-22 08:58:00,2023-03-22 09:31:00,21.59,161.93
425,134,82,2023-03-24 03:54:00,2023-03-24 05:08:00,16.94,127.05
426,736,161,2023-05-09 14:55:00,2023-05-09 15:54:00,12.78,95.85
427,91,383,2023-09-18 05:26:00,2023-09-18 06:16:00,33.11,248.32
428,362,283,2023-08-07 15:56:00,2023-08-07 17:11:00,48.8,366.0
429,252,356,2023-12-21 12:56:00,2023-12-21 13:50:00,44.82,336.15
430,424,146,2023-10-02 23:09:00,2023-10-03 00:36:00,37.71,282.82
431,329,481,2023-12-25 00:14:00,2023-12-25 01:00:00,10.58,79.35
432,497,267,2023-09-08 21:53:00,2023-09-08 23:17:00,26.8,201.0
433,915,197,2023-11-04 03:06:00,2023-11-04 03:55:00,16.77,125.77
434,510,295,2023-12-11 23:07:00,2023-12-12 00:23:00,28.24,211.8
435,5,50,2023-07-29 14:02:00,2023-07-29 15:01:00,47.6,357.0
436,435,98,2023-05-02 12:27:00,2023-05-02 13:32:00,40.98,307.35
437,393,38,2023-05-12 23:40:00,2023-05-13 00:14:00,17.3,129.75
438,296,424,2023-02-15 10:32:00,2023-02-15 11:16:00,48.37,362.77
439,160,50,2023-06-23 09:50:00,2023-06-23 11:00:00,15.79,118.42
440,887,432,2023-06-19 21:25:00,2023-06-19 21:56:00,47.1,353.25
441,402,224,2023-03-02 14:34:00,2023-03-02 15:55:00,23.62,177.15
442,307,103,2023-06-25 10:13:00,2023-06-25 10:54:00,13.87,104.02
443,70,173,2023-09-25 14:02:00,2023-09-25 14:47:00,23.51,176.33
444,348,426,2023-05-11 16:24:00,2023-05-11 17:04:00,45.37,340.27
445,179,367,2023-05-23 04:36:00,2023-05-23 05:31:00,16.2,121.5
446,819,289,2023-07-31 04:03:00,2023-07-31 04:46:00,43.82,328.65
447,175,307,2023-06-15 23:19:00,2023-06-15 23:58:00,39.8,298.5
448,616,253,2023-12-01 09:07:00,2023-12-01 09:53:00,29.03,217.73
449,810,100,2023-02-22 13:29:00,2023-02-22 14:09:00,44.7,335.25
450,251,2,2023-05-14 13:15:00,2023-05-14 14:28:00,25.83,193.72
451,74,482,2023-12-10 13:58:00,2023-12-10 15:20:00,35.13,263.48
452,366,395,2023-09-23 00:59:00,2023-09-23 02:06:00,39.67,297.53
453,164,363,2023-06-11 03:14:00,2023-06-11 03:57:00,30.12,225.9
454,394,2,2023-10-14 02:28:00,2023-10-14 03:54:00,11.36,85.2
455,585,38,2023-01-04 13:01:00,2023-01-04 14:13:00,36.14,271.05
456,241,11,2023-01-28 15:08:00,2023-01-28 16:11:00,28.8,216.0
457,792,100,2023-02-14 09:18:00,2023-02-14 10:32:00,31.86,238.95
458,895,305,2023-10-22 18:55:00,2023-10-22 20:06:00,36.17,271.28
459,90,135,2023-10-28 02:13:00,2023-10-28 03:41:00,46.96,352.2
460,939,40,2023-12-31 07:44:00,2023-12-31 08:49:00,33.85,253.88
461,908,469,2023-01-03 06:09:00,2023-01-03 07:11:00,13.28,99.6
462,181,125,2023-12-13 15:26:00,2023-12-13 16:49:00,29.12,218.4
463,526,452,2023-01-04 03:51:00,2023-01-04 04:30:00,18.9,141.75
464,328,200,2023-12-26 14:34:00,2023-12-26 15:27:00,12.14,91.05
465,956,486,2023-02-10 19:18:00,2023-02-10 20:21:00,28.86,216.45
466,711,96,2023-09-14 08:03:00,2023-09-14 08:57:00,34.87,261.52
467,6,89,2023-08-11 02:09:00,2023-08-11 03:35:00,49.12,368.4
468,870,211,2023-07-22 17:42:00,2023-07-22 18:44:00,19.6,147.0
469,511,137,2023-02-26 00:10:00,2023-02-26 01:31:00,48.49,363.68
470,982,447,2023-04-17 16:17:00,2023-04-17 17:24:00,47.58,356.85
471,352,134,2023-06-23 21:18:00,2023-06-23 22:23:00,47.62,357.15
472,100,304,2023-05-20 06:04:00,2023-05-20 07:11:00,34.81,261.08
473,361,42,2023-12-21 18:08:00,2023-12-21 18:56:00,37.04,277.8
474,445,129,2023-09-10 13:55:00,2023-09-10 15:21:00,41.23,309.22
475,284,324,2023-01-11 17:45:00,2023-01-11 19:04:00,49.95,374.62
476,600,394,2023-03-18 18:35:00,2023-03-18 19:51:00,17.79,133.42
477,217,120,2023-01-20 09:43:00,2023-01-20 10:54:00,41.72,312.9
478,746,74,2023-06-23 13:31:00,2023-06-23 14:53:00,22.57,169.28
479,668,402,2023-07-06 04:09:00,2023-07-06 05:24:00,12.03,90.22
480,539,86,2023-05-29 14:41:00,2023-05-29 16:04:00,32.03,240.23
481,308,291,2023-03-19 19:57:00,2023-03-19 20:52:00,26.6,199.5
482,229,399,2023-04-04 22:39:00,2023-04-04 23:28:00,43.24,324.3
483,347,437,2023-05-21 06:50:00,2023-05-21 07:50:00,31.59,236.93
484,849,400,2023-03-18 05:10:00,2023-03-18 06:30:00,12.55,94.12
485,702,469,2023-11-27 07:18:00,2023-11-27 08:11:00,16.84,126.3
486,700,343,2023-11-07 21:45:00,2023-11-07 22:54:00,13.32,99.9
487,75,122,2023-01-20 20:57:00,2023-01-20 21:33:00,27.4,205.5
488,421,97,2023-04-11 20:11:00,2023-04-11 21:16:00,26.24,196.8
489,68,255,2023-09-27 04:34:00,2023-09-27 06:01:00,35.59,266.93
490,603,90,2023-11-02 16:09:00,2023-11-02 16:54:00,19.57,146.78
491,70,142,2023-10-15 05:50:00,2023-10-15 07:05:00,19.64,147.3
492,857,204,2023-12-14 13:32:00,2023-12-14 14:38:00,21.96,164.7
493,394,96,2023-06-05 04:37:00,2023-06-05 05:21:00,30.01,225.08
494,355,277,2023-03-22 13:48:00,2023-03-22 14:49:00,14.63,109.73
495,419,99,2023-02-12 09:35:00,2023-02-12 10:52:00,23.06,172.95
496,401,226,2023-09-26 22:10:00,2023-09-26 23:09:00,15.72,117.9
497,677,340,2023-06-11 16:31:00,2023-06-11 17:59:00,36.55,274.12
498,245,274,2023-05-24 10:48:00,2023-05-24 11:50:00,10.19,76.42
499,920,258,2023-10-28 01:49:00,2023-10-28 02:38:00,18.04,135.3
500,458,233,2023-12-08 01:23:00,2023-12-08 02:49:00,40.95,307.12
501,600,103,2023-11-26 07:47:00,2023-11-26 08:27:00,38.45,288.38
502,36,467,2023-03-15 16:07:00,2023-03-15 16:48:00,13.11,98.32
503,587,40,2023-01-12 11:42:00,2023-01-12 12:29:00,13.21,99.08
504,179,3,2023-10-13 16:35:00,2023-10-13 17:42:00,26.99,202.42
505,22,106,2023-11-12 19:12:00,2023-11-12 19:57:00,31.67,237.53
506,655,24,2023-02-16 02:41:00,2023-02-16 04:01:00,20.19,151.43
507,861,152,2023-02-22 07:41:00,2023-02-22 08:40:00,30.86,231.45
508,65,115,2023-05-28 15:23:00,2023-05-28 15:53:00,17.5,131.25
509,207,372,2023-04-28 23:32:00,2023-04-29 00:19:00,33.0,247.5
510,322,270,2023-01-29 06:10:00,2023-01-29 07:34:00,49.19,368.92
511,330,201,2023-01-07 05:47:00,2023-01-07 07:12:00,39.3,294.75
512,35,245,2023-11-23 10:37:00,2023-11-23 11:41:00,24.35,182.62
513,917,469,2023-04-15 20:21:00,2023-04-15 21:46:00,39.65,297.38
514,253,454,2023-04-24 13:44:00,2023-04-24 15:11:00,34.43,258.23
515,593,368,2023-01-19 17:40:00,2023-01-19 18:47:00,36.96,277.2
516,647,92,2023-08-24 01:26:00,2023-08-24 01:57:00,21.3,159.75
517,353,162,2023-12-24 13:36:00,2023-12-24 14:59:00,13.62,102.15
518,367,8,2023-11-26 06:12:00,2023-11-26 06:47:00,26.76,200.7
519,288,67,2023-12-01 21:35:00,2023-12-01 22:39:00,27.93,209.47
520,537,269,2023-11-30 03:43:00,2023-11-30 04:37:00,23.17,173.78
521,605,113,2023-07-04 17:56:00,2023-07-04 19:18:00,48.04,360.3
522,553,89,2023-02-07 14:42:00,2023-02-07 15:54:00,34.64,259.8
523,988,52,2023-12-03 08:31:00,2023-12-03 09:20:00,26.99,202.42
524,145,101,2023-09-11 14:31:00,2023-09-11 15:11:00,15.35,115.12
525,714,464,2023-01-21 19:20:00,2023-01-21 20:09:00,26.44,198.3
526,265,287,2023-05-25 11:02:00,2023-05-25 11:40:00,29.0,217.5
527,100,300,2023-01-30 14:18:00,2023-01-30 15:32:00,16.35,122.63
528,851,316,2023-07-18 11:52:00,2023-07-18 13:11:00,26.41,198.07
529,517,471,2023-01-11 17:08:00,2023-01-11 18:03:00,48.67,365.03
530,226,288,2023-11-27 17:37:00,2023-11-27 18:38:00,45.45,340.88
531,453,416,2023-03-22 07:38:00,2023-03-22 08:16:00,14.74,110.55
532,555,270,2023-10-31 09:58:00,2023-10-31 11:17:00,31.72,237.9
533,657,13,2023-05-10 16:56:00,2023-05-10 17:39:00,49.18,368.85
534,194,428,2023-08-24 06:49:00,2023-08-24 07:46:00,10.48,78.6
535,540,195,2023-03-17 09:24:00,2023-03-17 10:39:00,10.54,79.05
536,382,393,2023-01-19 08:48:00,2023-01-19 09:49:00,33.73,252.97
537,930,318,2023-04-29 14:47:00,2023-04-29 15:28:00,28.59,214.43
538,311,80,2023-07-17 21:11:00,2023-07-17 22:26:00,47.72,357.9
539,14,372,2023-01-02 17:53:00,2023-01-02 18:37:00,10.48,78.6
540,689,367,2023-04-11 14:14:00,2023-04-11 15:16:00,37.65,282.38
541,973,73,2023-06-22 08:44:00,2023-06-22 10:01:00,31.82,238.65
542,114,138,2023-06-30 07:38:00,2023-06-30 09:03:00,14.4,108.0
543,236,137,2023-04-26 09:12:00,2023-04-26 10:31:00,19.39,145.43
544,484,275,2023-07-19 02:37:00,2023-07-19 03:52:00,27.28,204.6
545,79,430,2023-01-29 06:04:00,2023-01-29 07:04:00,24.08,180.6
546,212,30,2023-11-06 18:47:00,2023-11-06 19:30:00,21.82,163.65
547,852,314,2023-02-28 01:26:00,2023-02-28 02:03:00,12.72,95.4
548,289,243,2023-11-24 07:34:00,2023-11-24 08:17:00,19.48,146.1
549,557,357,2023-03-10 01:52:00,2023-03-10 03:21:00,15.31,114.83
550,591,466,2023-01-28 04:01:00,2023-01-28 04:47:00,46.69,350.17
551,91,451,2023-05-11 07:06:00,2023-05-11 08:36:00,46.99,352.43
552,554,179,2023-10-01 15:05:00,2023-10-01 15:42:00,11.21,84.08
553,290,479,2023-02-03 05:51:00,2023-02-03 07:04:00,24.76,185.7
554,328,469,2023-08-20 01:55:00,2023-08-20 03:02:00,28.18,211.35
555,742,352,2023-11-09 23:55:00,2023-11-10 00:57:00,34.5,258.75
556,363,388,2023-02-10 07:46:00,2023-02-10 09:14:00,16.35,122.63
557,796,451,2023-09-09 02:32:00,2023-09-09 03:11:00,32.91,246.82
558,493,294,2023-07-09 18:29:00,2023-07-09 19:42:00,39.53,296.48
559,370,352,2023-06-08 05:35:00,2023-06-08 06:08:00,23.29,174.67
560,858,171,2023-05-07 23:30:00,2023-05-08 00:05:00,47.83,358.72
561,24,48,2023-05-31 17:46:00,2023-05-31 18:24:00,48.38,362.85
562,388,363,2023-03-08 03:35:00,2023-03-08 04:24:00,35.6,267.0
563,969,134,2023-09-24 07:29:00,2023-09-24 08:07:00,23.59,176.93
564,463,460,2023-06-07 00:46:00,2023-06-07 01:40:00,11.51,86.33
565,13,309,2023-07-24 17:07:00,2023-07-24 18:03:00,29.97,224.77
566,589,89,2023-03-04 19:13:00,2023-03-04 20:41:00,20.5,153.75
567,997,30,2023-10-26 01:23:00,2023-10-26 02:01:00,13.6,102.0
568,228,146,2023-02-04 10:19:00,2023-02-04 11:22:00,25.65,192.38
569,251,443,2023-06-26 00:48:00,2023-06-26 01:32:00,17.82,133.65
570,747,464,2023-08-22 14:59:00,2023-08-22 15:30:00,29.15,218.62
571,276,2,2023-05-25 12:54:00,2023-05-25 13:59:00,29.95,224.62
572,728,331,2023-01-11 19:51:00,2023-01-11 20:47:00,22.81,171.07
573,177,127,2023-06-18 08:30:00,2023-06-18 09:28:00,32.85,246.38
574,433,334,2023-04-28 07:04:00,2023-04-28 08:25:00,35.07,263.02
575,778,439,2023-01-08 02:28:00,2023-01-08 03:40:00,40.14,301.05
576,924,54,2023-11-27 21:21:00,2023-11-27 22:50:00,34.01,255.07
577,382,90,2023-02-04 10:04:00,2023-02-04 10:39:00,34.12,255.9
578,799,281,2023-06-06 16:13:00,2023-06-06 16:43:00,31.24,234.3
579,323,141,2023-05-21 11:04:00,2023-05-21 11:57:00,20.66,154.95
580,702,357,2023-06-18 14:37:00,2023-06-18 15:40:00,11.86,88.95
581,935,474,2023-02-02 03:37:00,2023-02-02 05:06:00,25.81,193.57
582,632,255,2023-06-16 04:40:00,2023-06-16 05:49:00,24.85,186.38
583,432,289,2023-04-07 22:20:00,2023-04-07 23:34:00,31.19,233.93
584,875,389,2023-08-02 10:21:00,2023-08-02 10:57:00,34.75,260.62
585,577,475,2024-01-01 02:07:00,2024-01-01 03:04:00,10.49,78.67
586,88,356,2023-07-31 09:18:00,2023-07-31 10:35:00,31.49,236.17
587,647,166,2023-07-04 14:37:00,2023-07-04 15:21:00,13.69,102.67
588,105,382,2023-06-18 21:30:00,2023-06-18 22:37:00,44.23,331.72
589,836,260,2023-08-21 06:29:00,2023-08-21 07:23:00,47.25,354.38
590,460,416,2023-02-01 14:14:00,2023-02-01 14:57:00,38.59,289.43
591,60,204,2023-04-17 14:18:00,2023-04-17 15:30:00,40.03,300.23
592,489,310,2023-08-03 05:50:00,2023-08-03 06:51:00,25.44,190.8
593,74,195,2023-08-29 20:36:00,2023-08-29 21:12:00,46.53,348.98
594,811,497,2023-08-26 05:40:00,2023-08-26 06:13:00,44.08,330.6
595,553,470,2023-05-22 12:35:00,2023-05-22 13:51:00,35.48,266.1
596,441,74,2023-01-11 06:37:00,2023-01-11 07:49:00,20.32,152.4
597,488,356,2023-06-09 04:29:00,2023-06-09 05:32:00,10.43,78.22
598,832,366,2023-03-20 12:44:00,2023-03-20 13:38:00,20.03,150.23
599,403,118,2023-11-25 00:34:00,2023-11-25 01:36:00,44.39,332.93
600,806,79,2023-09-18 09:13:00,2023-09-18 10:32:00,21.24,159.3
601,884,485,2023-09-14 08:59:00,2023-09-14 09:58:00,47.82,358.65
602,790,205,2023-07-04 21:21:00,2023-07-04 22:13:00,19.54,146.55
603,323,188,2023-06-12 19:46:00,2023-06-12 21:07:00,33.23,249.22
604,81,428,2023-09-26 10:11:00,2023-09-26 11:07:00,10.45,78.38
605,170,422,2023-10-06 13:04:00,2023-10-06 14:09:00,39.97,299.77
606,61,230,2023-08-23 18:57:00,2023-08-23 20:08:00,13.62,102.15
607,229,439,2023-12-29 11:54:00,2023-12-29 12:35:00,48.6,364.5
608,491,157,2023-06-16 01:37:00,2023-06-16 02:36:00,17.02,127.65
609,742,338,2023-12-08 12:40:00,2023-12-08 14:07:00,16.91,126.83
610,467,27,2023-02-12 07:35:00,2023-02-12 08:10:00,46.25,346.88
611,360,315,2023-01-06 12:30:00,2023-01-06 13:46:00,24.88,186.6
612,401,296,2023-07-03 20:36:00,2023-07-03 22:02:00,43.68,327.6
613,491,450,2023-03-06 20:19:00,2023-03-06 21:46:00,24.2,181.5
614,222,473,2023-12-22 22:08:00,2023-12-22 22:53:00,19.32,144.9
615,464,171,2023-11-15 06:07:00,2023-11-15 06:41:00,19.58,146.85
616,470,302,2023-11-10 16:49:00,2023-11-10 17:51:00,19.33,144.97
617,320,366,2023-03-13 22:31:00,2023-03-13 23:29:00,38.97,292.27
618,364,22,2023-05-18 11:29:00,2023-05-18 12:14:00,37.25,279.38
619,635,225,2023-06-02 07:28:00,2023-06-02 08:42:00,18.91,141.82
620,816,5,2023-11-03 08:25:00,2023-11-03 09:23:00,43.33,324.97
621,405,111,2023-05-05 16:09:00,2023-05-05 17:36:00,13.41,100.58
622,220,255,2023-11-25 20:46:00,2023-11-25 21:36:00,12.99,97.42
623,431,492,2023-06-10 23:17:00,2023-06-11 00:38:00,32.65,244.88
624,598,293,2023-10-30 03:18:00,2023-10-30 04:11:00,43.78,328.35
625,237,345,2023-11-21 14:32:00,2023-11-21 15:15:00,29.56,221.7
626,108,7,2023-11-30 13:41:00,2023-11-30 15:06:00,17.11,128.32
627,527,217,2023-12-03 09:41:00,2023-12-03 10:34:00,15.11,113.32
628,425,283,2023-02-13 04:39:00,2023-02-13 05:09:00,38.39,287.93
629,477,471,2023-12-23 00:56:00,2023-12-23 02:24:00,18.21,136.58
630,517,422,2023-07-30 15:31:00,2023-07-30 17:01:00,27.71,207.83
631,998,176,2023-05-06 11:02:00,2023-05-06 12:04:00,38.71,290.32
632,170,228,2023-12-07 01:40:00,2023-12-07 02:45:00,11.21,84.08
633,821,312,2023-06-13 16:14:00,2023-06-13 17:29:00,34.1,255.75
634,146,270,2023-01-06 20:10:00,2023-01-06 21:35:00,46.13,345.98
635,215,319,2023-12-25 03:25:00,2023-12-25 04:48:00,44.23,331.72
636,314,384,2023-09-06 19:36:00,2023-09-06 20:38:00,45.41,340.57
637,447,246,2023-06-06 14:09:00,2023-06-06 15:11:00,34.78,260.85
638,366,51,2023-07-18 19:44:00,2023-07-18 20:36:00,21.44,160.8
639,798,147,2023-05-26 04:31:00,2023-05-26 05:24:00,26.81,201.07
640,473,11,2023-09-23 01:18:00,2023-09-23 01:50:00,14.12,105.9
641,747,272,2023-03-21 00:14:00,2023-03-21 01:25:00,42.49,318.68
642,305,311,2023-10-26 06:25:00,2023-10-26 07:02:00,47.44,355.8
643,460,382,2023-08-07 16:45:00,2023-08-07 18:04:00,34.71,260.32
644,125,4,2023-02-28 16:27:00,2023-02-28 17:31:00,32.26,241.95
645,624,309,2023-08-06 03:10:00,2023-08-06 04:39:00,10.25,76.88
646,718,352,2023-09-02 18:06:00,2023-09-02 19:31:00,22.43,168.22
647,90,104,2023-01-04 16:24:00,2023-01-04 17:12:00,34.56,259.2
648,403,417,2023-12-12 09:10:00,2023-12-12 10:29:00,49.55,371.62
649,786,410,2023-11-18 22:45:00,2023-11-18 23:59:00,34.12,255.9
650,516,113,2023-12-26 05:41:00,2023-12-26 06:30:00,37.06,277.95
651,984,205,2023-02-25 09:53:00,2023-02-25 11:23:00,20.77,155.78
652,670,181,2023-06-02 12:26:00,2023-06-02 13:43:00,14.86,111.45
653,303,256,2023-03-30 21:10:00,2023-03-30 22:28:00,41.76,313.2
654,943,220,2023-01-26 15:54:00,2023-01-26 17:01:00,28.78,215.85
655,570,426,2023-10-02 12:49:00,2023-10-02 14:11:00,24.27,182.03
656,31,311,2023-02-27 13:56:00,2023-02-27 15:22:00,17.79,133.42
657,813,188,2023-09-26 11:30:00,2023-09-26 12:47:00,44.96,337.2
658,40,445,2023-03-07 13:22:00,2023-03-07 14:18:00,20.2,151.5
659,560,71,2023-06-20 08:03:00,2023-06-20 08:38:00,28.33,212.47
660,29,113,2023-09-03 04:56:00,2023-09-03 06:08:00,11.0,82.5
661,320,307,2023-03-20 11:14:00,2023-03-20 12:03:00,15.48,116.1
662,934,498,2023-12-19 07:17:00,2023-12-19 07:51:00,13.56,101.7
663,560,12,2023-03-17 12:33:00,2023-03-17 13:21:00,40.98,307.35
664,833,214,2023-01-23 19:30:00,2023-01-23 20:43:00,14.44,108.3
665,860,113,2023-01-21 19:41:00,2023-01-21 20:51:00,33.78,253.35
666,584,42,2023-10-13 08:44:00,2023-10-13 09:55:00,28.27,212.03
667,422,174,2023-02-18 15:52:00,2023-02-18 16:45:00,35.28,264.6
668,546,60,2023-11-01 02:28:00,2023-11-01 03:41:00,14.24,106.8
669,869,256,2023-04-03 21:44:00,2023-04-03 22:50:00,36.26,271.95
670,4,448,2023-09-29 01:06:00,2023-09-29 02:22:00,12.61,94.57
671,708,216,2023-12-20 13:08:00,2023-12-20 14:00:00,35.08,263.1
672,232,107,2023-02-22 09:04:00,2023-02-22 09:37:00,13.85,103.88
673,385,456,2023-06-20 20:17:00,2023-06-20 21:46:00,40.69,305.17
674,357,399,2023-08-06 17:19:00,2023-08-06 18:05:00,38.16,286.2
675,234,41,2023-05-18 18:40:00,2023-05-18 19:34:00,42.29,317.18
676,799,252,2023-10-30 08:22:00,2023-10-30 09:13:00,18.85,141.38
677,591,31,2023-12-12 00:52:00,2023-12-12 01:53:00,42.81,321.08
678,779,157,2023-03-02 06:22:00,2023-03-02 06:59:00,49.59,371.93
679,157,116,2023-09-14 06:21:00,2023-09-14 06:57:00,38.56,289.2
680,318,89,2023-05-25 03:28:00,2023-05-25 04:36:00,34.4,258.0
681,406,112,2023-07-15 20:24:00,2023-07-15 20:54:00,43.66,327.45
682,936,294,2023-09-26 06:49:00,2023-09-26 08:18:00,48.52,363.9
683,688,133,2023-03-28 01:42:00,2023-03-28 03:10:00,26.47,198.52
684,748,453,2023-04-12 15:38:00,2023-04-12 16:28:00,45.88,344.1
685,631,349,2023-07-28 19:13:00,2023-07-28 19:54:00,31.41,235.57
686,423,256,2023-08-21 09:43:00,2023-08-21 10:34:00,46.44,348.3
687,95,373,2023-04-30 10:49:00,2023-04-30 11:43:00,35.35,265.12
688,474,145,2023-10-07 11:38:00,2023-10-07 12:29:00,48.96,367.2
689,606,436,2023-09-22 07:44:00,2023-09-22 09:03:00,49.64,372.3
690,439,17,2023-12-01 04:37:00,2023-12-01 05:31:00,11.05,82.88
691,533,321,2023-03-15 11:56:00,2023-03-15 13:21:00,40.53,303.98
